WS Map_uicombfhp_data
Legal Town,Heat Pump Type,RNC,Sector,Source Program Name,Utility,Year,LEGAL TOWN,Program,Source Program,Project Measure: Measure Total Quantity
Stonington,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,1
Stonington,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,1
Stonington,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,2
Stonington,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,2
Stonington,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,2
Stonington,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,2
Stonington,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,2
Stonington,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,2
Stonington,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,2
Stonington,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,2
Stonington,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,2
Stonington,"Air Source Heat Pump, Mini Split",Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,6
Stonington,Ground Source Heat Pump,Not RNC,RES,,Eversource,2017,STONINGTON,CLMTRS,,1
Stonington,Ground Source Heat Pump,Not RNC,RES,,Eversource,2017,STONINGTON,CLMTRS,,1
Stonington,Ground Source Heat Pump,Not RNC,RES,,Eversource,2018,STONINGTON,CLMTRS,,1
Stonington,Ground Source Heat Pump,Not RNC,RES,,Eversource,2019,STONINGTON,CLMTRS,,1
Stonington,Ground Source Heat Pump,Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,1
Stonington,Ground Source Heat Pump,Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2017,STONINGTON,CLMTRS,,0
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2017,STONINGTON,CLMTRS,,0
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2017,STONINGTON,CLMTRS,,0
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2017,STONINGTON,CLMTRS,,0
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2017,STONINGTON,CLMTRS,,0
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2017,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2017,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2017,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2017,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2017,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2017,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2017,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2017,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2017,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2017,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2017,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2017,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2017,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2017,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2017,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2017,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2017,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2017,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2017,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2017,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2018,STONINGTON,CLMTRS,,0
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2018,STONINGTON,CLMTRS,,0
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2018,STONINGTON,CLMTRS,,0
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2018,STONINGTON,CLMTRS,,0
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2018,STONINGTON,CLMTRS,,0
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2018,STONINGTON,CLMTRS,,0
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2018,STONINGTON,CLMTRS,,0
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2018,STONINGTON,CLMTRS,,0
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2018,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2018,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2018,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2018,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2018,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2018,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2018,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2018,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2018,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2018,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2018,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2018,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2018,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2018,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2018,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2018,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2018,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2018,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2018,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2018,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2018,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2018,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2018,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2018,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2018,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2019,STONINGTON,CLMTRS,,0
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2019,STONINGTON,CLMTRS,,0
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2019,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2019,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2019,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2019,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2019,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2019,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2019,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2019,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2019,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2019,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2019,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2019,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2019,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2019,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2019,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2019,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2019,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2019,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2019,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2019,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2019,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2019,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2019,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2019,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2019,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2019,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2019,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2019,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2019,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2019,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2019,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2019,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2019,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2019,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2019,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2019,STONINGTON,CLMTRS,,2
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2019,STONINGTON,CLMTRS,,2
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2020,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2020,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2020,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2020,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2020,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2020,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2020,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2020,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2020,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2020,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2020,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2020,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2020,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2020,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2020,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2020,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2020,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2020,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2020,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2020,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2020,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2020,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2020,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2020,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2020,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2020,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2020,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2020,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2020,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2020,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2020,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2020,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2020,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2020,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2020,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2020,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2020,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2020,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2020,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2020,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2020,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2020,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2020,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2020,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,,Eversource,2020,STONINGTON,CLMTRS,,1
Stonington,Heat Pump Water Heater,Not RNC,RES,HES-IE,Eversource,2021,STONINGTON,Tracksys,Single Family HES Income Eligible,1
Stonington,Heat Pump Water Heater,Not RNC,RES,HES-IE,Eversource,2021,STONINGTON,Tracksys,Single Family HES Income Eligible,1
Stonington,Heat Pump Water Heater,Not RNC,RES,HVAC,Eversource,2020,STONINGTON,Tracksys,Energy Optimization Rebate,1
Stonington,Heat Pump Water Heater,Not RNC,RES,HVAC,Eversource,2020,STONINGTON,Tracksys,Energy Optimization Rebate,1
Stonington,Heat Pump Water Heater,Not RNC,RES,HVAC,Eversource,2020,STONINGTON,Tracksys,Energy Optimization Rebate,1
Stonington,Heat Pump Water Heater,Not RNC,RES,HVAC,Eversource,2020,STONINGTON,Tracksys,Energy Optimization Rebate,1
Stonington,Heat Pump Water Heater,Not RNC,RES,HVAC,Eversource,2020,STONINGTON,Tracksys,Energy Optimization Rebate,1
Stonington,Heat Pump Water Heater,Not RNC,RES,HVAC,Eversource,2020,STONINGTON,Tracksys,Energy Optimization Rebate,1
Stonington,Heat Pump Water Heater,Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,1
Stonington,Heat Pump Water Heater,Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,1
Stonington,Heat Pump Water Heater,Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,1
Stonington,Heat Pump Water Heater,Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,1
Stonington,Heat Pump Water Heater,Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,1
Stonington,Heat Pump Water Heater,Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,1
Stonington,Heat Pump Water Heater,Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,1
Stonington,Heat Pump Water Heater,Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,1
Stonington,Heat Pump Water Heater,Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,1
Stonington,Heat Pump Water Heater,Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,1
Stonington,Heat Pump Water Heater,Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,1
Stonington,Heat Pump Water Heater,Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,1
Stonington,Heat Pump Water Heater,Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,1
Stonington,Heat Pump Water Heater,Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,1
Stonington,Heat Pump Water Heater,Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,1
Stonington,Heat Pump Water Heater,Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,1
Stonington,Heat Pump Water Heater,Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,1
Stonington,Heat Pump Water Heater,Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,1
Stonington,Heat Pump Water Heater,Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,1
Stonington,Heat Pump Water Heater,Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,1
Stonington,Heat Pump Water Heater,Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,1
Stonington,Heat Pump Water Heater,Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,1
Stonington,Heat Pump Water Heater,Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,1
Stonington,Heat Pump Water Heater,Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,1
Stonington,Heat Pump Water Heater,Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,1
Stonington,Heat Pump Water Heater,Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,1
Stonington,Heat Pump Water Heater,Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,1
Stonington,Heat Pump Water Heater,Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,1
Stonington,Heat Pump Water Heater,Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,1
Stonington,Heat Pump Water Heater,Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,1
Stonington,Heat Pump Water Heater,Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,1
Stonington,Heat Pump Water Heater,Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,1
Stonington,Heat Pump Water Heater,Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,1
Stonington,Heat Pump Water Heater,Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,1
Stonington,Heat Pump Water Heater,Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,1
Stonington,Heat Pump Water Heater,Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,1
Stonington,Heat Pump Water Heater,Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,1
Stonington,Heat Pump Water Heater,Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,1
Stonington,Heat Pump Water Heater,Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,1
Stonington,Heat Pump Water Heater,Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,1
Stonington,Heat Pump Water Heater,Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,1
Stonington,Heat Pump Water Heater,Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,1
Stonington,Heat Pump Water Heater,Not RNC,RES,HVAC,Eversource,2021,STONINGTON,Tracksys,Energy Optimization Rebate,1
